concept_path;concept_cd;name_char;concept_blob;update_date;download_date;import_date;sourcesystem_cd;upload_id
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\00247028005\;NDC:00247028005;NDC:00247028005;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\00247028006\;NDC:00247028006;NDC:00247028006;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\00247028010\;NDC:00247028010;NDC:00247028010;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\00247028011\;NDC:00247028011;NDC:00247028011;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\00247028050\;NDC:00247028050;NDC:00247028050;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\12634074194\;NDC:12634074194;NDC:12634074194;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\13411013101\;NDC:13411013101;NDC:13411013101;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\13411013103\;NDC:13411013103;NDC:13411013103;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\13411013106\;NDC:13411013106;NDC:13411013106;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\13411013109\;NDC:13411013109;NDC:13411013109;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\13411013115\;NDC:13411013115;NDC:13411013115;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\16590024806\;NDC:16590024806;NDC:16590024806;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\33358036804\;NDC:33358036804;NDC:33358036804;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\33358036830\;NDC:33358036830;NDC:33358036830;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\33358036850\;NDC:33358036850;NDC:33358036850;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\43353082206\;NDC:43353082206;NDC:43353082206;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\49349074310\;NDC:49349074310;NDC:49349074310;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\49999009604\;NDC:49999009604;NDC:49999009604;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\49999009606\;NDC:49999009606;NDC:49999009606;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\50090060300\;NDC:50090060300;NDC:50090060300;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\51129192901\;NDC:51129192901;NDC:51129192901;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\52125006802\;NDC:52125006802;NDC:52125006802;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\52959050506\;NDC:52959050506;NDC:52959050506;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\54569449700\;NDC:54569449700;NDC:54569449700;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\54569452200\;NDC:54569452200;NDC:54569452200;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\54569452201\;NDC:54569452201;NDC:54569452201;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\54569452202\;NDC:54569452202;NDC:54569452202;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\54868464400\;NDC:54868464400;NDC:54868464400;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\54868464401\;NDC:54868464401;NDC:54868464401;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\54868464402\;NDC:54868464402;NDC:54868464402;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\55045249206\;NDC:55045249206;NDC:55045249206;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\55045318104\;NDC:55045318104;NDC:55045318104;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\55154271300\;NDC:55154271300;NDC:55154271300;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\55154271307\;NDC:55154271307;NDC:55154271307;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\55289031004\;NDC:55289031004;NDC:55289031004;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\55289031006\;NDC:55289031006;NDC:55289031006;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\55289031014\;NDC:55289031014;NDC:55289031014;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\55887093306\;NDC:55887093306;NDC:55887093306;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\57866044607\;NDC:57866044607;NDC:57866044607;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\57866906601\;NDC:57866906601;NDC:57866906601;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\57866906602\;NDC:57866906602;NDC:57866906602;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\57866906603\;NDC:57866906603;NDC:57866906603;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\58016039100\;NDC:58016039100;NDC:58016039100;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\58016039101\;NDC:58016039101;NDC:58016039101;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\58016039106\;NDC:58016039106;NDC:58016039106;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\58016039110\;NDC:58016039110;NDC:58016039110;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\58016039115\;NDC:58016039115;NDC:58016039115;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\58016039118\;NDC:58016039118;NDC:58016039118;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\58016039120\;NDC:58016039120;NDC:58016039120;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\58016039128\;NDC:58016039128;NDC:58016039128;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\58016039130\;NDC:58016039130;NDC:58016039130;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\58016039160\;NDC:58016039160;NDC:58016039160;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\58016039190\;NDC:58016039190;NDC:58016039190;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\58864065504\;NDC:58864065504;NDC:58864065504;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\58864065506\;NDC:58864065506;NDC:58864065506;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\58864065514\;NDC:58864065514;NDC:58864065514;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\58864065530\;NDC:58864065530;NDC:58864065530;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\58864079106\;NDC:58864079106;NDC:58864079106;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\63539030690\;NDC:63539030690;NDC:63539030690;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\63874024600\;NDC:63874024600;NDC:63874024600;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\63874024604\;NDC:63874024604;NDC:63874024604;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\63874024606\;NDC:63874024606;NDC:63874024606;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\63874024610\;NDC:63874024610;NDC:63874024610;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\63874024615\;NDC:63874024615;NDC:63874024615;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\65427030630\;NDC:65427030630;NDC:65427030630;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\65427030675\;NDC:65427030675;NDC:65427030675;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\65427030690\;NDC:65427030690;NDC:65427030690;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\66105050701\;NDC:66105050701;NDC:66105050701;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\66105050703\;NDC:66105050703;NDC:66105050703;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\66105050706\;NDC:66105050706;NDC:66105050706;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\66105050709\;NDC:66105050709;NDC:66105050709;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\66105050710\;NDC:66105050710;NDC:66105050710;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\66267021604\;NDC:66267021604;NDC:66267021604;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\66267021606\;NDC:66267021606;NDC:66267021606;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\66267021610\;NDC:66267021610;NDC:66267021610;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\66267021620\;NDC:66267021620;NDC:66267021620;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\66267021630\;NDC:66267021630;NDC:66267021630;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\66267091302\;NDC:66267091302;NDC:66267091302;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\66267092806\;NDC:66267092806;NDC:66267092806;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\66336046604\;NDC:66336046604;NDC:66336046604;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\67296002001\;NDC:67296002001;NDC:67296002001;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\67296002002\;NDC:67296002002;NDC:67296002002;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\68115036404\;NDC:68115036404;NDC:68115036404;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\68115036420\;NDC:68115036420;NDC:68115036420;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\68115036430\;NDC:68115036430;NDC:68115036430;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\68115036440\;NDC:68115036440;NDC:68115036440;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\68115036450\;NDC:68115036450;NDC:68115036450;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\68115054150\;NDC:68115054150;NDC:68115054150;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\68115093106\;NDC:68115093106;NDC:68115093106;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\68115093130\;NDC:68115093130;NDC:68115093130;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\68788306001\;NDC:68788306001;NDC:68788306001;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\70518024900\;NDC:70518024900;NDC:70518024900;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\70518050500\;NDC:70518050500;NDC:70518050500;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\212446\70518050501\;NDC:70518050501;NDC:70518050501;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\226827\;RXNORM:226827;Azithromycin 500 Mg Oral Tablet [Zithromax];NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\226827\00069307030\;NDC:00069307030;NDC:00069307030;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\226827\00069307075\;NDC:00069307075;NDC:00069307075;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\226827\00069307086\;NDC:00069307086;NDC:00069307086;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\226827\52125070014\;NDC:52125070014;NDC:52125070014;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\226827\54569544800\;NDC:54569544800;NDC:54569544800;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\226827\54868324400\;NDC:54868324400;NDC:54868324400;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\226827\58016033500\;NDC:58016033500;NDC:58016033500;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\226827\58016033501\;NDC:58016033501;NDC:58016033501;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\226827\58016033502\;NDC:58016033502;NDC:58016033502;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\226827\58016033503\;NDC:58016033503;NDC:58016033503;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\226827\58016033504\;NDC:58016033504;NDC:58016033504;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\226827\58016033505\;NDC:58016033505;NDC:58016033505;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\226827\58016033506\;NDC:58016033506;NDC:58016033506;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\226827\58016033507\;NDC:58016033507;NDC:58016033507;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\226827\58016033508\;NDC:58016033508;NDC:58016033508;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\226827\58016033509\;NDC:58016033509;NDC:58016033509;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\226827\58016033510\;NDC:58016033510;NDC:58016033510;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\226827\58016033512\;NDC:58016033512;NDC:58016033512;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\226827\58016033514\;NDC:58016033514;NDC:58016033514;NULL;2020-04-15;2020-04-15;2020-04-15;ACT;2020025
